"ID","Language","AtLeastOneOpenResponse","COVIDStatus5","COVIDStatus4","COVIDStatus3","COVIDStatus2","COVIDStatus1","COVIDStatus0","Isolation","FR3","FR2","FR1","FR5","FR6","FR4","FR8","FR9","FR7","FR10","DP2","DP1","DP5","DP4","DP3","Erg2","Erg6","Erg4","Erg5","Erg3","Erg1","OS21","OS3","OS22","OS17","OS5","OS12","OS16","OS6","OS14","OS15","OS11","OS8","OS2","OS4","OS13","OS18","OS20","OS19","OS1","OS9","OS7","OS10","WHO5B3","WHO5B4","WHO5B5","WHO5B2","WHO5B1","WHO5S2","WHO5S3","WHO5S5","WHO5S1","WHO5S4","HPQB1","HPQB7","HPQB3","HPQB6","HPQB5","HPQB4","HPQB2","HPQB8","HPQS1","HPQS4","HPQS6","HPQS3","HPQS5","HPQS2","HPQS7","HPQS8","PerformanceOthers","PerB1item","PerS1item","RolesIncludeDeveloper","YearsOfExperience","YearsOfWorkFromHomeExperience","Fulltime","Coinhabitants","Children","Age","Gender","Country","Education","OrganizationSize","Disabilities","Timestamp"
392,"English",0,0,0,0,0,0,1,2,1,-1,-1,0,-1,0,1,1,-1,0,3,4,4,4,4,1,-1,2,2,2,-2,,"both","both","both","both","both","yes","both",,,"both","helpful","both",,"helpful","both","both","both","both","both","both",,4,1,4,3,3,3,4,4,3,1,2,0,1,1,0,1,2,1,1,2,2,1,1,2,2,0,8,8,7,1,9,0,1,5,3,5,"Male","Germany",2,2,0,2020-04-06 14:45:29
393,"English",0,0,0,0,0,0,1,1,-1,-1,0,0,-1,-1,1,1,-1,0,4,4,3,4,3,1,1,2,2,2,-1,,,,,"yes",,,"yes",,,"yes","yes",,,,"yes","yes",,"yes","yes","yes",,4,3,4,4,4,3,4,4,3,3,3,1,2,2,1,1,2,2,1,2,3,2,2,2,3,0,7,9,4,1,7,0,1,4,2,4,"Male","Germany",2,4,0,2020-04-06 14:53:26
394,"English",1,0,0,0,0,0,1,2,0,-1,-1,0,-1,-1,1,1,0,,-99,3,4,4,4,1,2,1,1,3,-1,"yes","yes","helpful","helpful","yes","yes","yes","yes","helpful","helpful","helpful","yes","helpful","helpful","helpful","yes","yes","yes","yes","yes","yes","helpful",4,4,4,4,4,4,3,4,4,4,3,1,1,1,2,2,1,2,3,3,3,3,1,1,1,2,9,9,8,1,10,0,1,4,2,5,"Male","Germany",3,4,0,2020-04-06 14:54:00
395,"English",0,0,0,0,0,0,1,2,-1,-1,-1,-1,-1,-1,1,1,-1,0,0,4,4,4,1,3,2,3,3,3,2,"yes","yes","yes","yes","yes","yes",,,"helpful","yes",,"helpful","helpful",,,"yes","yes","yes",,"yes","yes",,3,4,2,4,4,4,4,3,4,5,2,0,0,2,1,2,2,1,2,0,2,0,2,1,2,2,6,8,8,1,30,6,1,2,0,9,"Male","Germany",3,4,0,2020-04-06 14:54:21
396,"English",1,0,0,0,0,0,1,1,0,0,-1,0,0,0,0,1,1,,2,3,3,3,1,1,-1,-2,-2,2,-2,,,"helpful",,,,,"helpful",,,,,,,,"helpful","helpful","helpful",,,,,4,4,2,3,3,2,1,2,2,3,3,0,1,1,1,2,1,1,2,2,2,2,2,1,3,1,7,9,7,1,20,1,0,3,0,6,"Male","Germany",3,1,,2020-04-06 14:56:49
397,"English",0,0,0,0,0,0,1,1,0,-1,-1,-1,-1,-1,1,1,-1,0,3,4,4,3,3,1,-1,-1,2,3,-1,"helpful","yes","helpful","helpful","yes",,,"helpful","helpful",,,"helpful","yes",,,"yes",,,"yes","helpful","yes",,4,4,4,3,4,4,3,4,4,4,3,1,1,1,1,1,1,2,2,2,2,2,1,1,2,1,,,,1,15,0,1,3,1,6,"Female","Germany",3,2,1,2020-04-06 14:56:50
398,"English",0,0,0,0,0,0,1,2,0,-1,-1,-1,-1,-1,1,1,-1,0,-99,4,4,4,2,3,2,3,2,2,2,,"yes","yes",,"yes","yes",,"yes",,"helpful","yes","yes","yes",,,"yes","yes","yes","yes","yes","helpful",,3,4,4,4,3,4,4,4,4,5,2,1,0,1,0,0,1,2,2,1,1,0,0,1,0,2,6,8,9,1,20,1,1,1,0,7,"Male","Switzerland",2,3,0,2020-04-06 14:58:14
399,"English",1,0,0,0,0,0,1,2,0,-1,0,-1,0,-1,1,1,-1,1,2,3,3,4,4,3,2,2,2,2,1,,,"yes",,"yes","yes",,"yes",,,,,,,"yes","yes","yes",,"yes","yes","yes",,4,3,4,4,4,4,4,4,4,5,3,0,0,1,0,1,1,2,3,0,1,0,1,1,2,2,9,9,9,1,12,3,1,1,0,6,"Male","Austria",3,3,0,2020-04-06 15:00:28
400,"English",1,0,0,0,0,0,1,2,0,0,-1,-1,-1,-1,1,1,-1,0,3,2,4,4,2,2,,2,1,3,-1,"helpful","helpful",,"helpful","yes","helpful","helpful","yes",,,,"yes",,,,"yes","yes","yes","yes","yes","yes",,2,3,4,5,3,5,2,4,4,3,2,0,2,2,1,3,2,0,1,2,2,2,1,1,1,1,6,5,6,1,3,0.5,0,3,0,2,"Male","Germany",2,2,0,2020-04-06 15:01:25
401,"English",0,0,0,0,0,0,1,2,-1,-1,0,-1,-1,-1,1,1,1,0,0,3,4,4,3,2,1,2,2,2,1,"helpful","both","helpful","helpful","both","helpful",,"both",,,"helpful",,"helpful","helpful",,"both","helpful","helpful","both","both","both",,3,4,4,4,4,4,4,4,4,3,2,1,1,2,2,2,2,0,1,2,2,2,2,1,0,0,7,8,8,1,19,0,1,2,0,5,"Male","Germany",3,3,0,2020-04-06 15:02:42
402,"English",0,0,0,0,0,0,1,2,1,-1,-1,-1,-1,0,0,1,-1,0,1,4,3,4,-99,1,1,3,2,3,-1,,"both",,,"both",,,"both","helpful",,,"both","both","helpful",,"both","both","helpful","both","both","both","helpful",5,2,3,3,3,4,3,4,3,2,2,1,1,2,2,1,1,1,1,2,2,2,1,1,2,0,8,8,8,1,,18,1,3,1,4,"Male","Germany",2,3,0,2020-04-06 15:03:03
403,"English",1,0,0,0,0,0,1,2,0,-1,-1,-1,-1,-1,1,1,0,1,4,4,3,4,3,2,-1,2,-1,2,3,"yes","yes","yes","helpful","helpful","yes",,"helpful",,,"yes","helpful","yes",,,"yes","yes","yes","yes","yes","yes",,4,3,4,4,3,4,4,4,4,4,3,0,0,1,0,2,1,,,0,0,0,0,,0,,5,8,9,1,28,5,1,4,0,8,"Male","Switzerland",3,2,0,2020-04-06 15:03:21
404,"English",0,0,0,0,0,0,1,2,0,-1,-1,-1,-1,-1,1,1,0,0,1,4,4,4,2,3,2,2,3,3,1,,"yes","helpful","yes","yes","yes","yes","yes",,"helpful",,"yes","yes","helpful",,"yes","yes",,"yes","yes",,,3,4,3,3,4,4,4,4,4,5,3,0,0,0,0,1,0,2,3,1,1,1,1,1,0,1,6,8,7,1,7,0,0,1,0,4,"Male","Germany",3,4,0,2020-04-06 15:03:51
405,"English",0,0,0,0,0,0,1,2,-1,-1,-1,-1,-1,-1,1,1,-1,0,4,1,3,1,2,2,-1,2,-1,2,1,"helpful","helpful","helpful","helpful","yes","helpful","helpful","yes","helpful","helpful","helpful","helpful","helpful","helpful","yes","yes","helpful","helpful","yes","yes","helpful","helpful",1,0,4,0,2,0,1,4,2,0,0,1,2,3,3,3,3,0,2,2,1,1,1,1,2,0,8,8,6,1,1,1,0,3,2,5,"Female","Germany",2,2,1,2020-04-06 15:06:13
406,"English",0,0,0,0,0,0,1,2,0,-1,0,-1,-1,-1,1,1,-1,0,2,4,4,4,3,2,1,3,1,3,-1,"helpful",,"both","helpful","both",,,"both","helpful","helpful","both","helpful","both",,,"both","both",,"both","both","helpful",,3,3,4,5,5,4,2,2,3,2,2,0,2,2,0,1,,0,1,2,3,3,2,,2,0,8,9,7,1,7,0.5,1,4,2,5,"Male","Italy",4,2,0,2020-04-06 15:07:07
407,"English",0,0,0,0,0,0,1,2,-1,-1,-1,-1,-1,-1,1,1,-1,3,0,4,4,4,2,2,1,2,1,2,-1,,,"helpful","helpful",,"yes",,"yes","helpful","helpful","yes","helpful","yes","yes",,"yes",,"yes","yes","yes","yes",,3,2,3,4,4,4,4,4,4,2,2,0,2,2,1,2,1,0,2,2,1,1,1,1,0,0,8,9,8,1,24,5,1,3,0,6,"Male","Austria",2,4,0,2020-04-06 15:10:29
408,"English",1,0,0,0,0,0,1,2,0,-1,-1,1,-1,-1,1,1,-1,0,0,3,4,3,1,3,1,2,2,2,1,"both","both","helpful",,"helpful","both",,"both",,"helpful",,"both","both",,,"both","both","helpful","both","both","both","both",4,4,3,4,4,3,3,3,3,2,2,0,1,1,0,1,1,1,1,2,2,2,2,2,1,-2,8,9,6,1,15,10,1,4,2,5,"Male","Germany",3,3,0,2020-04-06 15:15:16
409,"English",0,0,0,0,0,0,1,3,0,-1,-1,-1,-1,-1,1,1,-1,0,2,3,4,4,2,3,2,3,3,3,1,"yes","yes","yes","yes","yes","yes","yes","yes","helpful","helpful","yes","yes","yes","yes","yes","yes","yes","yes","yes","yes","yes","helpful",5,4,5,4,4,5,4,2,5,3,1,1,0,1,1,1,3,1,1,2,2,1,1,1,0,0,8,7,6,1,1,0,1,1,0,3,"Male","Germany",2,2,0,2020-04-06 15:18:18
410,"English",0,0,0,0,0,0,1,2,-1,-1,-1,-1,-1,-1,0,1,-1,0,-99,4,2,4,4,3,2,3,2,3,2,"yes","yes","yes","helpful","yes","yes","yes","yes",,,,"yes","yes",,"yes","yes","yes","yes","yes","yes",,,3,3,3,3,3,4,4,3,4,4,0,2,1,2,1,1,0,2,3,0,0,0,0,0,1,2,7,6,8,1,20,2,1,2,0,7,"Male","Germany",3,6,0,2020-04-06 15:19:58
411,"English",1,0,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,0,0,4,4,4,2,2,2,3,2,3,2,,"yes",,,"both","both",,"both",,,,"yes","both",,,"both","both","yes","yes","both","yes",,4,4,5,5,4,5,5,5,3,4,3,0,2,1,1,1,0,2,3,0,0,1,0,0,0,2,3,8,8,1,14,12,1,1,-1,4,"Male","Germany",4,1,0,2020-04-06 15:30:10
412,"English",0,0,0,0,0,0,1,3,0,0,0,-1,-1,-1,1,1,-1,0,1,4,4,3,3,3,3,3,2,3,3,,"yes",,,"yes","yes","helpful","yes",,"yes",,"yes",,,,"yes","yes","helpful","yes","yes","yes",,4,3,3,4,4,4,3,4,4,3,2,1,1,2,1,2,1,0,1,1,1,1,1,1,1,0,5,5,5,1,25,0.3,1,2,0,8,"Male","Germany",3,4,0,2020-04-06 15:30:27
413,"English",1,0,0,0,0,0,1,2,1,-1,0,1,-1,-1,-1,1,-1,0,-99,3,0,3,0,2,-1,-1,2,1,1,,,"yes",,,"yes",,,,,,"helpful","helpful","helpful","helpful","yes","yes","yes","helpful","yes","yes",,0,0,3,2,0,3,4,4,3,3,3,0,2,2,1,0,1,2,3,1,2,2,1,1,2,0,3,5,4,1,3,0,1,2,0,3,"Male","Germany",3,3,0,2020-04-06 15:31:02
414,"English",1,0,0,0,0,0,1,2,0,0,-1,1,0,0,-1,1,-1,2,3,2,2,4,1,3,3,3,3,3,2,,,"yes",,"yes",,"yes","yes","helpful",,"yes","helpful",,,,"yes","yes","yes","yes","yes",,,3,1,3,4,4,3,3,4,3,5,2,0,0,2,2,1,0,1,3,0,1,1,1,0,1,2,7,8,9,1,24,3,1,2,0,7,"Male","Germany",3,4,0,2020-04-06 15:41:29
415,"English",1,0,0,0,0,0,1,2,-1,-1,0,-1,-1,-1,1,1,1,1,4,4,4,3,2,2,1,3,-1,3,1,"yes","yes","yes","helpful","yes",,,"yes",,"helpful","yes","helpful","yes","helpful",,"yes","yes","yes","yes","yes","yes",,4,4,4,4,4,5,5,4,5,5,1,0,0,1,0,1,0,2,2,1,1,0,0,0,0,2,8,8,9,1,17,1,1,2,0,6,"Male","Germany",3,2,0,2020-04-06 15:42:40
416,"English",0,0,0,0,0,0,1,2,0,-1,-1,-1,-1,-1,1,1,-1,0,0,3,4,4,2,3,1,2,1,3,2,"helpful","both",,,,,,,,,"helpful",,"helpful",,,,"both","helpful",,"both","both",,4,4,3,4,3,4,3,3,3,4,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,6,8,8,1,20,0,1,4,2,6,"Male","Germany",3,3,0,2020-04-06 15:54:36
417,"English",1,0,0,0,0,0,1,2,0,-1,-1,-1,-1,-1,0,1,-1,,4,3,4,4,1,3,2,2,3,3,2,"helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","yes","helpful","helpful","helpful","yes","helpful","yes",3,2,4,3,4,4,2,4,2,4,2,1,2,1,0,2,0,0,,,,,,,,,9,9,7,1,8,0,1,4,0,2,"Male","Germany",2,4,0,2020-04-06 15:58:32
418,"English",0,0,0,0,0,0,1,2,-1,-1,-1,-1,-1,-1,1,1,-1,0,0,4,4,4,0,3,2,3,3,2,1,"helpful","yes","helpful",,,,,,,,"yes",,"yes","helpful",,"yes","yes","yes","yes","yes","yes",,3,4,3,3,3,3,4,5,4,3,1,0,2,3,3,2,3,0,1,2,2,0,3,2,1,0,7,5,6,1,4,0,0,3,0,3,"Male","Germany",2,2,0,2020-04-06 15:59:19
419,"English",0,0,0,0,0,0,1,2,1,-1,0,-1,-1,0,1,1,-1,0,3,4,4,4,4,3,1,2,-1,3,3,"yes","yes","helpful","yes","yes","helpful","yes","yes",,"yes",,"yes","yes","helpful",,"yes",,"helpful","yes","yes","yes",,5,5,5,4,4,5,5,4,4,5,4,0,4,4,0,0,0,3,4,0,0,4,0,0,0,3,10,10,10,1,10,3,1,2,0,3,"Male","Germany",2,6,0,2020-04-06 16:02:04
420,"English",1,0,0,0,0,0,1,3,1,1,1,0,1,1,1,1,1,,0,4,4,4,4,3,2,3,2,3,3,"yes","helpful","helpful","helpful","yes","yes","helpful","yes","helpful","helpful","yes","yes","helpful","helpful","yes","yes","helpful","yes","yes","yes","yes","helpful",4,3,3,4,3,1,0,3,0,3,3,3,1,1,0,1,0,2,3,1,1,1,0,0,2,3,6,8,7,0,10,0,1,1,0,5,"Female","Switzerland",3,5,0,2020-04-06 16:02:55
421,"English",0,1,1,1,0,1,0,2,0,-1,-1,-1,-1,-1,0,1,-1,1,2,4,4,4,4,3,1,2,3,3,-2,"helpful","yes","helpful",,"helpful","helpful",,,,,"yes","yes","yes",,,"yes","yes","helpful","yes","yes","yes",,4,4,4,3,4,3,2,3,3,1,2,2,0,1,1,1,1,0,2,1,2,2,1,2,2,-1,8,8,7,1,9,2,1,2,0,5,"Male","Germany",3,4,0,2020-04-06 16:03:26
422,"English",1,0,0,0,0,0,1,2,1,0,-1,-1,-1,0,1,1,-1,0,0,1,4,4,1,3,3,3,2,3,2,"yes","yes","yes",,"yes",,,"yes",,,,,,,,"yes","yes","yes","yes","yes","yes",,3,3,1,5,4,5,4,3,4,4,3,0,1,0,0,0,1,2,3,0,0,1,0,1,0,2,4,9,9,1,14,0,1,1,0,5,"Male","Germany",1,4,0,2020-04-06 16:06:39
423,"English",0,0,0,0,0,0,1,2,0,0,0,-1,-1,-1,1,1,-1,0,0,4,2,3,1,3,2,3,2,3,2,,,"yes",,,,,"yes",,,"yes",,,,"yes","yes","yes","yes","yes","yes","yes",,4,4,4,4,4,4,4,4,4,4,1,1,0,1,0,1,0,1,2,1,1,1,0,0,1,1,9,9,9,1,31,,1,2,0,9,"Male","Germany",3,5,0,2020-04-06 16:10:53
424,"English",1,0,0,0,0,0,1,2,1,1,1,-1,-1,-1,0,1,-1,0,-99,4,3,4,4,3,3,3,3,3,3,,"yes",,"yes","yes","yes","yes","yes",,,"yes",,,"helpful",,"yes","yes",,"yes","yes","yes",,5,5,5,5,5,4,5,5,4,4,3,1,1,1,0,0,0,3,4,1,1,1,0,0,1,3,6,7,10,0,28,10,0,2,0,9,"Male","Germany",4,6,0,2020-04-06 16:16:21
425,"English",1,0,0,0,0,0,1,2,0,-1,-1,-1,-1,-1,1,1,-1,0,,1,1,3,2,-1,1,1,2,2,-2,"helpful","both","both","helpful","both",,,"both",,"helpful","both","helpful","helpful",,,"both","both","both","both","yes","both",,4,3,4,4,4,4,3,4,4,3,2,0,1,2,1,1,1,1,2,2,2,2,2,1,0,1,8,8,7,1,2,0,1,2,0,3,"Male","Germany",3,3,2,2020-04-06 16:27:55
426,"English",1,0,0,0,0,0,1,1,0,-1,-1,-1,-1,-1,1,1,-1,0,3,4,4,3,3,2,2,3,3,3,2,"yes","yes","yes",,,"yes",,,,"helpful","yes","yes","yes",,"yes","yes","yes","yes","yes","yes","yes",,4,4,4,4,4,4,4,4,4,4,2,1,1,1,1,1,0,2,2,1,1,1,1,0,2,1,8,9,9,1,10,0,1,1,0,4,"Male","Germany",3,6,0,2020-04-06 16:28:27
427,"English",1,0,0,0,0,0,1,2,1,-1,0,-1,-1,-1,1,1,-1,0,2,4,4,4,1,3,3,2,2,-2,1,"helpful","both","both","both","both","helpful","helpful","both","helpful","helpful","both","both","both","helpful",,"both","both","helpful","both","both","both",,3,1,2,1,3,5,4,5,5,5,1,0,2,1,1,2,2,0,3,1,2,1,1,1,0,1,5,6,7,1,4,0,1,1,0,2,"Male","Germany",2,2,0,2020-04-06 16:31:07
428,"English",1,0,0,0,0,0,1,2,-1,-1,0,-1,-1,-1,1,1,-1,0,3,4,3,4,1,2,3,3,3,3,2,"helpful",,"helpful","helpful","both","helpful",,"both",,,"helpful",,,"helpful",,"both","helpful","helpful","helpful","helpful","helpful","yes",3,2,3,1,3,4,2,4,3,2,2,1,3,1,2,2,2,1,2,1,1,1,1,2,2,1,8,9,8,1,15,1,1,1,0,6,"Male","Germany",2,2,0,2020-04-06 16:32:43
429,"English",0,0,0,0,0,0,1,2,1,0,-1,-1,-1,-1,1,0,-1,,2,4,3,4,3,3,3,3,2,3,1,"yes","yes","yes","helpful","yes","yes","helpful","yes","helpful","helpful","helpful","yes","helpful","helpful","helpful","yes","yes","helpful","helpful","yes","yes","helpful",3,2,1,2,1,4,3,3,4,4,4,0,2,2,2,1,0,3,4,1,1,1,1,0,0,3,4,6,8,1,8,1,1,2,0,4,"Male","Austria",2,3,0,2020-04-06 16:35:09
430,"English",0,0,0,0,0,0,1,2,1,-1,1,-1,-1,-1,1,-1,-1,1,3,3,4,4,3,3,3,3,3,3,3,"helpful","yes","yes","yes","yes","helpful","yes","yes","helpful","helpful","yes","helpful","helpful","yes","helpful","yes","helpful","helpful","helpful","yes","yes","yes",4,4,3,5,3,5,5,4,5,5,4,1,1,0,0,3,0,2,4,1,0,1,0,0,2,2,,9,7,1,15,3,1,1,0,7,"Male","Germany",2,3,0,2020-04-06 16:37:20
431,"English",0,0,0,0,0,0,1,2,1,-1,0,-1,-1,-1,1,1,0,0,0,4,4,4,4,3,-2,3,1,2,3,"yes",,"both","helpful","both","both",,"both",,,,"both",,,"both","both","both","both","both","both","both",,3,3,5,4,4,4,3,4,4,3,3,0,0,1,0,1,0,3,2,0,0,0,0,2,1,2,9,9,7,1,3,1,0,3,0,3,"Male","Germany",3,4,0,2020-04-06 16:42:49
432,"English",0,0,0,0,0,0,1,2,0,-1,-1,-1,-1,-1,1,1,-1,0,3,4,4,3,3,3,1,-1,1,2,3,"helpful","both","both",,"both",,,"both",,,"yes",,"helpful",,,"both","both","helpful","yes","yes","both","helpful",4,3,4,4,4,5,5,5,5,4,3,1,0,0,0,0,0,2,4,0,0,0,0,0,0,2,5,8,8,1,6,0,1,6,2,4,"Male","Germany",3,5,0,2020-04-06 16:46:10
433,"English",0,0,0,0,0,0,1,2,0,-1,-1,-1,-1,-1,1,1,-1,0,0,1,3,2,1,1,-2,2,-2,2,1,,"helpful","both","helpful",,,,"both",,,"helpful","helpful","both","helpful",,"helpful","both","both","both","both","both",,2,2,2,2,2,3,2,3,3,2,2,0,1,2,1,0,0,2,2,1,2,1,1,1,1,1,5,8,6,1,8,0,1,1,0,3,"Male","Germany",3,3,0,2020-04-06 17:00:17
434,"English",1,0,0,0,0,0,1,2,1,-1,-1,-1,-1,-1,1,0,-1,0,1,1,1,4,0,3,2,3,3,3,2,"both","both","both",,"both",,"yes","both",,,,"both","both",,,"both","both","both","both","both","both",,3,3,4,4,3,4,3,4,4,4,3,0,1,2,1,0,0,1,3,1,1,0,1,0,0,1,8,9,9,1,20,5,0,2,0,6,"Female","Germany",3,4,0,2020-04-06 17:04:48
435,"English",1,0,0,0,0,0,1,2,-1,-1,-1,-1,-1,-1,1,1,-1,,3,2,3,2,3,3,2,2,1,3,2,,"helpful",,"both","both",,"helpful","both","helpful",,"yes","both","both","both",,"both",,"yes","helpful","both","helpful",,4,4,4,4,4,4,4,4,4,4,3,0,0,1,1,1,0,1,1,1,1,4,3,3,0,1,7,7,6,1,8,0,1,2,0,6,"Male","Germany",2,3,0,2020-04-06 17:17:02
436,"English",1,0,0,0,0,0,1,2,-1,-1,-1,-1,-1,0,0,1,-1,0,0,2,2,4,1,3,-1,2,-1,1,2,"helpful","both","both",,"both","helpful",,"both",,"helpful","helpful","both","both",,,"both","both","both","both","both","both",,4,4,4,4,4,4,3,2,3,3,3,0,0,1,1,1,1,2,2,1,2,1,1,1,0,0,5,8,6,1,2,0,1,1,0,4,"Male","Germany",4,3,0,2020-04-06 17:27:33
437,"English",1,0,0,0,0,0,1,2,0,-1,-1,-1,-1,-1,1,1,-1,0,0,2,3,4,1,2,1,2,2,3,2,"yes","helpful","helpful","helpful","yes","yes","helpful","yes","helpful","helpful","yes","helpful","helpful","helpful","yes","helpful","yes","yes","yes","yes","yes","helpful",3,3,4,3,3,4,4,4,4,4,3,0,1,1,1,1,0,2,3,1,1,1,1,1,0,2,7,9,9,1,10,0,1,0,0,6,"Male","Germany",3,4,0,2020-04-06 17:32:40
438,"English",0,0,0,0,0,0,1,2,0,-1,-1,-1,-1,-1,1,1,-1,0,0,3,4,4,3,2,2,1,3,2,2,,"yes","yes",,"yes","yes",,"yes",,,"helpful",,"helpful","helpful",,"yes","yes","yes","helpful","yes","yes","yes",1,0,1,1,1,2,2,2,2,1,3,1,0,1,1,1,0,3,3,1,1,1,1,0,1,3,9,9,8,1,20,2,1,5,2,6,"Male","Germany",3,4,0,2020-04-06 17:34:11
439,"English",1,0,0,0,0,0,1,1,0,-1,-1,-1,0,-1,1,1,-1,0,1,4,3,3,0,3,1,2,1,3,2,"helpful","both",,,"both",,,"both",,,,,"helpful",,,"both","both","helpful","both","both",,,4,3,4,4,4,3,3,3,3,2,2,0,2,2,0,1,2,1,2,1,1,2,0,2,2,1,7,6,7,1,8,0,0,1,0,5,"Male","Germany",3,4,0,2020-04-06 17:43:27
440,"English",0,0,0,0,0,0,1,2,0,-1,-1,-1,-1,-1,1,1,-1,,0,4,4,4,3,3,2,2,3,3,3,"helpful","both","both",,"both",,"helpful","both",,,,"both","both","helpful",,"both","both","both","both","both","both",,,,,,,,,,,,2,0,0,1,1,0,0,2,1,0,0,0,0,0,0,2,9,7,7,1,8,0.5,1,2,0,5,"Male","Germany",3,2,0,2020-04-06 17:49:17
441,"English",0,0,0,0,0,0,1,2,0,1,1,1,0,1,1,0,-1,,3,4,2,4,3,2,-1,2,-1,1,1,"yes","yes",,,"helpful","yes",,,,,,,,,,"yes","yes",,"yes","yes","helpful",,1,1,1,1,1,4,3,4,3,4,3,1,1,3,1,2,1,1,2,2,1,3,1,2,3,0,7,8,6,1,5,2,1,3,0,5,"Male","Germany",3,2,0,2020-04-06 17:53:48
442,"English",0,0,0,0,0,0,1,2,0,-1,0,-1,-1,-1,1,1,-1,0,1,4,3,4,2,3,2,3,3,3,2,"yes","yes","yes",,"yes","yes",,"yes",,,"yes",,,,,"yes","yes","helpful",,"yes","yes",,4,3,3,4,3,4,4,4,4,4,2,0,1,2,1,1,0,2,2,1,1,0,1,0,1,2,7,9,9,0,30,0,1,3,0,9,"Male","Germany",3,3,0,2020-04-06 17:54:16
443,"English",0,0,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,0,3,3,4,4,3,3,-1,1,-1,2,2,,,"yes",,"yes",,"helpful","helpful",,,,,"yes","helpful","helpful","yes","yes","helpful","yes","yes","yes","yes",5,4,3,4,4,4,3,2,3,4,3,0,1,1,1,0,0,2,2,1,1,1,1,0,1,1,8,9,8,1,11,0,1,2,0,6,"Male","Germany",2,3,0,2020-04-06 17:55:57
444,"English",1,0,0,0,0,0,1,1,1,-1,-1,-1,-1,-1,1,1,1,0,0,3,4,4,4,3,1,1,1,3,1,"helpful",,"yes",,"yes","yes",,"yes","helpful","helpful","yes",,"helpful","helpful",,"yes","helpful","yes","yes","yes","yes",,4,3,4,4,4,4,4,3,4,3,4,0,1,1,0,1,0,3,4,0,0,2,0,0,0,3,6,9,10,1,24,1,1,1,0,6,"Male","Germany",1,5,0,2020-04-06 17:59:05
445,"English",1,0,0,0,0,0,1,2,0,-1,-1,-1,-1,-1,0,1,-1,0,1,4,4,3,4,2,1,2,2,3,-1,"both","both","both","both","both","helpful",,"both",,"helpful","both","both","helpful","helpful",,"both","both","helpful","both","both","both",,4,4,4,4,4,4,4,4,4,4,3,0,0,0,0,0,1,2,3,0,0,0,0,1,0,2,7,9,9,1,7,0,1,4,2,4,"Male","Germany",3,4,0,2020-04-06 18:00:20
446,"English",0,0,0,0,0,0,1,2,0,-1,0,-1,-1,-1,-1,1,-1,2,-99,2,3,4,3,3,2,2,2,1,1,,"both",,,,"both","yes","both",,"helpful","both","both","both","yes",,"both","both","both","both","both","both",,3,1,3,3,4,4,3,4,4,2,3,0,2,2,1,2,1,2,3,2,1,2,0,0,0,2,8,9,9,1,10,0,1,2,0,4,"Male","Switzerland",4,6,1,2020-04-06 18:01:02
447,"English",0,0,0,0,0,0,1,2,0,0,1,1,0,1,1,1,1,0,2,4,4,4,3,3,3,3,3,3,1,"helpful","yes","yes","helpful","helpful","helpful","helpful","yes","helpful","helpful","helpful","helpful","yes","helpful","helpful","yes","helpful","yes","yes","helpful","yes","helpful",4,4,4,4,4,2,2,3,2,3,2,0,1,1,0,1,0,2,0,2,3,2,3,3,2,-2,8,8,6,1,4,4,0,2,0,4,"Male","Germany",2,4,0,2020-04-06 18:02:07
448,"English",0,0,0,0,0,0,1,2,0,-1,-1,-1,-1,-1,1,1,-1,0,0,3,3,4,2,3,2,3,2,3,1,,"both","both",,"both","both","both","both",,,"both","both","helpful","helpful","helpful","both","both","yes","both","both",,,4,3,4,4,4,4,4,4,4,3,3,0,1,1,1,1,1,1,2,2,1,1,1,1,0,1,7,8,8,1,4,0,1,1,0,4,"Male","Germany",3,3,0,2020-04-06 18:05:40
449,"English",0,0,0,0,0,0,1,2,1,-1,-1,-1,-1,0,0,1,-1,0,1,3,4,3,3,-1,1,2,2,3,1,"yes","yes","yes","yes","yes","yes","helpful","yes","helpful","helpful","yes","helpful","yes","helpful","helpful","yes","helpful","yes","helpful","yes","yes","helpful",4,3,4,4,4,4,4,4,4,3,1,2,1,1,1,0,0,0,1,0,1,1,0,1,1,0,7,9,8,1,9,0,0,3,1,5,"Male","Germany",3,4,0,2020-04-06 18:07:23
450,"English",1,0,0,0,0,0,1,2,1,1,1,0,-1,0,0,1,-1,5,3,4,4,4,2,3,3,3,3,3,3,,,,,,,,"yes",,,,,,,,"yes","yes","yes","yes","yes","yes",,4,4,4,4,3,4,4,3,3,4,2,0,0,1,1,1,1,,,2,,0,,,0,,,,,1,30,10,1,2,0,9,"Male","Germany",1,5,0,2020-04-06 18:09:51
