"ID","Language","AtLeastOneOpenResponse","COVIDStatus5","COVIDStatus4","COVIDStatus3","COVIDStatus2","COVIDStatus1","COVIDStatus0","Isolation","FR3","FR2","FR1","FR5","FR6","FR4","FR8","FR9","FR7","FR10","DP2","DP1","DP5","DP4","DP3","Erg2","Erg6","Erg4","Erg5","Erg3","Erg1","OS21","OS3","OS22","OS17","OS5","OS12","OS16","OS6","OS14","OS15","OS11","OS8","OS2","OS4","OS13","OS18","OS20","OS19","OS1","OS9","OS7","OS10","WHO5B3","WHO5B4","WHO5B5","WHO5B2","WHO5B1","WHO5S2","WHO5S3","WHO5S5","WHO5S1","WHO5S4","HPQB1","HPQB7","HPQB3","HPQB6","HPQB5","HPQB4","HPQB2","HPQB8","HPQS1","HPQS4","HPQS6","HPQS3","HPQS5","HPQS2","HPQS7","HPQS8","PerformanceOthers","PerB1item","PerS1item","RolesIncludeDeveloper","YearsOfExperience","YearsOfWorkFromHomeExperience","Fulltime","Coinhabitants","Children","Age","Gender","Country","Education","OrganizationSize","Disabilities","Timestamp"
115,"Russian",0,0,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,0,1,3,1,1,0,-2,-2,-1,1,-1,-1,"helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful",,"helpful","helpful","helpful","helpful",,"yes","yes","helpful","yes","helpful","helpful",,5,4,5,4,4,1,2,1,1,1,3,0,1,1,1,1,1,3,2,3,3,3,2,2,1,0,6,6,3,1,8,0,1,0,0,3,"Male","Russia",3,4,0,2020-04-08 18:04:41
116,"Russian",0,0,0,0,0,0,1,2,1,-1,-1,0,-1,-1,1,1,1,0,3,1,3,1,2,2,2,2,3,2,1,"helpful","yes","yes",,"yes","helpful",,"yes","helpful","helpful","yes","yes","yes","helpful",,"yes","yes","yes","yes","yes","yes",,3,2,4,3,3,3,2,2,2,4,2,0,2,1,1,2,2,1,2,3,2,3,1,1,1,1,8,9,8,1,2,0,1,1,0,2,"Female","Russia",2,4,0,2020-04-08 18:11:22
117,"Russian",0,0,0,0,0,0,1,2,1,0,1,0,-1,1,-1,1,-1,1,2,4,1,3,1,1,-1,2,-2,2,1,"both",,,"helpful","both","both","both","both",,"helpful","both","both","both",,"yes","both","both","both","both","both","both",,4,2,4,3,3,2,3,3,2,3,2,0,0,1,1,1,0,2,2,2,2,2,2,2,3,0,7,9,7,0,5,2,1,2,0,4,"Female","Russia",3,4,0,2020-04-08 18:18:02
118,"Russian",1,0,0,0,0,0,1,2,1,0,0,-1,-1,-1,0,1,0,0,1,3,2,2,2,2,2,3,2,3,2,"yes","yes","yes","helpful",,"yes",,"yes",,"helpful","yes",,"yes",,,"yes","yes","yes","yes","yes",,,4,3,4,3,4,4,4,4,4,4,2,1,1,1,0,1,0,1,3,1,0,1,0,3,1,1,5,6,7,0,25,5,1,4,1,7,"Male","Russia",3,5,0,2020-04-08 18:21:46
119,"Russian",1,0,0,0,0,0,1,2,1,-1,-1,-1,-1,0,0,0,1,2,3,2,1,2,1,2,-2,2,-2,2,-1,"helpful","yes","yes","yes","yes","yes",,"yes",,"helpful","helpful","yes","helpful","helpful",,,"yes","yes","yes","yes","helpful",,3,2,4,2,2,4,1,2,4,3,2,0,3,1,3,1,2,0,2,3,3,3,1,2,3,1,,5,3,1,15,0,1,1,0,5,"Female","Russia",2,2,,2020-04-08 18:26:09
120,"Russian",1,0,0,0,0,0,1,2,0,-1,0,-1,-1,-1,1,1,-1,0,3,4,3,1,1,1,-1,1,2,1,-1,"yes","helpful","yes","helpful","yes","helpful","helpful","yes","helpful","helpful","helpful","yes","yes","helpful","yes","yes","yes","yes","yes","yes","yes","yes",3,3,3,3,3,3,3,3,3,3,2,1,1,2,1,1,1,0,1,1,1,1,1,1,1,0,8,8,8,1,7,0,1,4,0,6,"Male","Ukraine",3,3,0,2020-04-08 18:26:54
121,"Russian",1,0,0,0,0,0,1,2,0,-1,-1,-1,-1,-1,1,1,-1,0,2,0,2,3,2,-1,-2,-1,-2,1,-2,,,,"helpful","helpful",,"helpful",,,,"yes","helpful",,"helpful","yes","yes","yes",,"yes","yes","helpful",,5,4,5,5,4,3,0,2,2,2,3,0,1,1,1,2,0,3,1,4,3,2,3,3,0,-2,6,9,4,1,25,0,1,2,0,5,"Male","Belgium",4,2,0,2020-04-08 18:26:54
122,"Russian",0,0,0,0,0,0,1,2,0,-1,0,-1,-1,0,0,1,-1,1,1,3,3,3,4,1,2,3,3,3,1,"yes","yes","yes","yes","yes","yes","helpful","yes","helpful","helpful","yes","helpful","helpful","helpful","helpful","yes","yes","yes","yes","yes","yes","helpful",4,4,4,5,4,4,3,3,4,4,2,1,1,1,0,1,0,1,2,2,2,2,0,1,0,0,7,7,6,1,4,0,1,3,0,2,"Male","Ukraine",3,3,0,2020-04-08 18:35:40
123,"Russian",0,0,0,0,0,0,1,2,1,-1,-1,0,-1,-1,1,1,0,2,2,4,4,3,3,2,-2,2,-3,3,-1,,,"yes","yes","yes",,"helpful","yes","helpful",,,,"yes",,,"yes",,"helpful","yes",,"yes","yes",3,1,4,0,2,3,3,2,1,5,3,1,1,1,1,2,0,2,1,3,2,2,1,1,2,2,6,8,8,1,18,10,1,1,0,5,"Female","Russia",3,4,1,2020-04-08 18:37:40
124,"Russian",0,0,0,0,0,0,1,2,-1,-1,-1,1,1,1,1,1,-1,0,2,4,4,4,2,3,3,3,3,3,3,"both",,"both",,"both","both",,"both",,,"both","helpful","helpful","helpful",,"both","both","both","both","both","both",,5,5,4,4,5,0,2,0,0,5,3,0,0,0,1,1,1,2,1,3,3,2,2,1,2,0,10,10,6,1,3,0,1,1,0,2,"Female","Russia",2,2,0,2020-04-08 18:44:16
125,"Russian",1,0,0,0,0,0,1,2,0,-1,-1,-1,-1,-1,1,1,-1,0,1,4,4,3,3,1,-2,3,-3,2,-1,"yes","yes","yes","helpful","yes","yes","yes","yes","helpful","helpful","yes","yes","helpful","helpful","helpful","yes","yes","yes","yes","yes","yes","helpful",5,5,5,4,5,4,5,4,5,5,2,1,1,1,1,1,1,2,2,0,2,1,1,1,2,1,10,9,8,0,10,0.5,1,2,0,4,"Female","Russia",3,4,0,2020-04-08 18:44:42
126,"Russian",1,0,0,0,0,0,1,2,0,-1,-1,-1,-1,-1,1,1,0,0,1,1,3,4,3,2,1,2,-2,2,2,,,,,"yes","yes","helpful","yes","helpful","yes","yes","yes",,"helpful",,"yes",,,"yes","yes","yes",,4,4,5,5,5,5,4,5,4,5,3,0,0,1,0,0,0,0,2,1,1,1,0,1,0,0,9,9,8,0,2,1,1,4,0,4,"Female","Russia",2,4,0,2020-04-08 18:46:53
127,"Russian",1,0,0,0,0,0,1,2,1,0,0,1,-1,0,0,0,0,0,2,4,3,4,3,1,1,1,2,-1,-2,"yes","yes","helpful","helpful","helpful","yes","helpful","yes","helpful","yes","yes","yes","helpful","helpful","helpful","yes","yes","helpful","yes","yes","yes",,2,2,2,3,2,1,3,1,1,4,2,1,1,1,2,2,2,-1,1,3,3,3,3,3,2,-2,6,8,4,1,4,0,1,2,0,2,"Male","Russia",2,4,1,2020-04-08 19:02:02
128,"Russian",1,0,0,0,0,0,1,3,-1,1,-1,-1,-1,0,0,1,-1,0,4,2,3,4,0,1,-1,1,3,3,-2,"yes","yes","helpful","helpful","yes","helpful",,"yes",,,,"yes","helpful",,"helpful","yes","yes","yes","yes","yes","yes",,4,3,2,5,5,2,4,2,3,2,2,0,1,1,1,1,1,0,0,3,3,1,2,3,2,-2,7,8,5,1,6,0,1,2,0,3,"Male","Russia",3,4,0,2020-04-08 19:04:50
129,"Russian",0,0,0,0,0,1,0,2,1,-1,-1,-1,-1,-1,1,0,0,,4,2,4,4,2,3,2,3,3,3,-1,"yes",,"yes",,"yes",,,"yes",,,"yes","yes",,,,"yes","yes","yes","yes","yes",,,1,3,3,5,2,5,5,5,5,5,2,0,2,2,3,3,3,1,3,1,1,1,1,1,0,3,7,5,8,0,22,3,1,4,2,5,"Male","Russia",3,3,0,2020-04-08 19:09:07
130,"Russian",0,0,0,0,0,1,0,2,1,0,-1,-1,-1,0,0,0,1,1,2,3,1,4,1,2,2,2,2,2,2,"yes","yes","yes","yes","yes","yes","helpful","yes","helpful","helpful","yes","yes","helpful","helpful",,"yes","yes","yes","yes","yes","helpful","helpful",3,3,5,4,4,2,2,3,3,2,3,2,1,0,2,1,0,2,3,2,1,2,1,1,2,1,8,9,6,1,8,1,1,2,0,4,"Male","Russia",3,3,,2020-04-08 19:11:52
131,"Russian",1,0,0,0,0,0,1,2,1,0,-1,-1,-1,-1,-1,1,1,2,-99,4,-99,4,-99,-3,-3,-3,-3,3,1,"yes","yes","yes","yes","yes","yes","helpful","yes","helpful","helpful","yes","helpful","helpful","helpful","yes","yes","yes","yes","yes","yes","yes","helpful",2,1,3,3,2,3,2,3,1,2,3,0,1,2,1,0,0,2,3,1,1,1,1,1,0,2,7,9,9,1,10,1,1,2,0,4,"Male","Russia",3,5,0,2020-04-08 19:16:44
132,"Russian",1,0,0,0,0,0,1,2,1,0,1,1,-1,0,1,1,-1,,0,4,0,4,1,-1,1,1,1,2,1,"yes","yes","yes","helpful","helpful","yes","helpful","yes","helpful","helpful","yes","yes","helpful","helpful","helpful","yes","yes","yes","yes","yes","yes","yes",4,4,5,4,5,3,1,1,3,2,2,2,1,1,1,2,2,0,1,2,2,2,1,3,2,-1,7,7,4,0,4,2,1,1,0,2,"Male","Russia",2,4,0,2020-04-08 19:19:01
133,"Russian",0,0,0,0,0,0,1,2,-1,-1,-1,-1,-1,-1,1,1,-1,0,3,1,2,1,1,2,3,3,2,3,1,"helpful","yes","yes","helpful","helpful","yes","yes","yes","helpful","helpful","helpful","helpful","helpful","helpful","helpful","yes","helpful","helpful","yes","yes","yes","helpful",3,4,3,3,4,3,3,3,4,2,1,1,2,2,2,3,3,0,1,3,2,2,3,2,1,-1,5,4,3,1,9,0,1,4,0,4,"Male","Russia",3,5,0,2020-04-08 19:20:12
134,"Russian",1,0,0,0,0,0,1,2,1,-1,-1,-1,-1,-1,1,1,-1,0,4,2,4,1,2,1,3,3,3,3,2,"yes","yes","yes","yes","yes","yes","helpful","yes","helpful","helpful","yes","yes","yes","helpful","helpful","yes","yes","yes","yes","yes","yes","yes",3,3,3,2,2,5,4,2,4,3,2,0,2,1,2,3,2,0,2,2,3,1,2,2,0,0,6,8,7,1,4,3,1,3,0,3,"Male","Belarus",1,3,0,2020-04-08 19:21:34
135,"Russian",0,0,0,0,0,0,1,3,0,0,0,1,1,1,0,-1,1,,1,-99,1,3,1,3,2,2,2,2,1,"yes","helpful","yes",,,,"helpful",,,,,,"helpful","helpful",,"yes","yes","yes","helpful","yes","yes","helpful",0,0,0,0,0,3,3,0,2,4,2,2,1,2,0,0,2,0,2,1,2,2,0,2,2,0,7,7,7,1,2,0,1,,,2,"Male","Russia",3,4,0,2020-04-08 19:21:56
136,"Russian",1,0,0,0,0,0,1,2,1,-1,-1,1,-1,1,0,1,-1,0,,4,4,4,4,2,2,2,2,2,1,"yes","helpful","helpful","helpful",,"yes","helpful","yes","helpful","helpful","helpful","helpful","helpful","helpful",,"yes",,"yes","yes","yes","helpful",,4,4,3,5,3,2,2,3,3,4,2,1,1,2,2,1,1,0,1,1,1,1,1,0,1,1,8,8,8,1,4,0,1,3,1,4,"Female","Russia",3,2,0,2020-04-08 19:24:17
137,"Russian",1,0,0,0,0,0,1,2,0,-1,-1,0,-1,-1,1,1,-1,0,1,2,1,3,2,3,3,3,2,3,1,"helpful","both","both","helpful","both",,"helpful","both","helpful","both","helpful",,"both",,,"both","both","both","both","both","both","both",2,2,3,3,1,4,2,2,1,4,1,0,2,2,1,0,1,1,2,1,1,0,1,1,0,2,7,8,9,1,4,2,1,2,0,3,"Male","Russia",1,3,0,2020-04-08 19:24:27
138,"Russian",0,0,0,0,0,0,1,2,0,-1,-1,-1,-1,0,-1,1,-1,2,3,4,3,4,4,2,-1,2,1,1,-3,,,"yes",,,"yes",,"yes","helpful",,"yes","yes","yes","helpful","yes","yes","yes","yes","yes","yes","yes",,4,3,4,4,4,2,0,3,1,1,3,2,2,1,0,1,1,2,1,2,2,2,2,1,2,-1,7,5,7,1,7,0,1,2,0,4,"Male",,3,4,0,2020-04-08 19:24:48
139,"Russian",1,0,0,0,0,0,1,2,1,1,1,0,-1,0,0,1,1,0,0,3,4,3,1,2,-2,-2,-3,2,-2,"yes","yes","yes",,"helpful","yes","yes","helpful","helpful","helpful","yes","yes","helpful","helpful",,"yes","yes","yes","yes","yes","helpful",,1,3,1,1,3,0,0,2,2,2,0,0,0,2,1,2,1,0,1,2,2,2,1,1,0,0,7,7,6,1,4,0,1,3,0,2,"Male","Russia",1,3,0,2020-04-08 19:24:51
140,"Russian",1,0,0,0,0,0,1,2,0,0,-1,-1,-1,-1,1,1,-1,0,4,4,4,4,4,3,2,3,3,3,3,"both","helpful","both",,"both",,,"both","both","helpful","both",,,,,"both","both","both","both","yes","helpful",,4,4,4,4,4,4,4,4,4,4,2,0,2,2,1,2,2,0,2,1,2,2,2,2,1,1,6,6,6,1,4,2,1,3,0,2,"Female","Russia",1,5,0,2020-04-08 19:25:28
141,"Russian",0,0,0,0,0,0,1,2,1,1,1,0,0,-1,0,1,-1,0,4,3,2,3,0,2,1,2,-1,2,2,"yes","yes","yes","yes","yes","helpful",,"yes",,,,,,"helpful",,"yes","yes","yes","yes","yes","yes","yes",3,1,4,4,3,2,2,4,2,2,1,0,2,2,1,3,1,0,1,3,2,3,1,1,0,0,7,6,5,1,1,0,1,3,0,2,"Male","Ukraine",1,5,0,2020-04-08 19:29:11
142,"Russian",0,0,0,0,0,1,0,2,-1,-1,-1,-1,-1,-1,1,1,1,,0,3,3,3,1,2,-2,2,-2,2,2,,"yes","yes",,"yes",,"helpful","yes",,,"yes",,,"helpful",,"yes","yes","yes","yes","yes",,,4,2,4,2,3,3,3,4,4,2,3,0,1,,0,0,1,0,2,2,2,1,1,1,0,0,9,10,8,1,1,4,1,2,,3,"Female","United States",3,2,0,2020-04-08 19:29:47
143,"Russian",1,0,0,0,0,0,1,2,1,-1,-1,1,-1,0,1,1,1,2,2,4,3,4,4,-1,-2,-1,-2,-1,-1,"yes","yes","yes","helpful","yes","yes",,"yes","helpful",,"yes","yes",,"helpful",,"yes","yes","yes","yes","yes","yes",,4,3,3,5,5,4,2,4,4,2,2,0,1,2,1,1,1,0,2,2,3,2,0,2,0,-1,7,8,6,1,5,0,1,2,0,3,"NB","Russia",3,4,0,2020-04-08 19:29:48
144,"Russian",0,0,0,0,0,0,1,2,-1,-1,-1,-1,-1,-1,1,1,-1,0,1,3,4,4,2,2,2,3,-1,3,-1,"both","both","both",,"both","both",,"both","helpful",,,"both",,,,"both","both","both","both","both","both",,3,3,4,5,4,3,1,3,3,5,0,0,1,1,0,1,1,-1,0,2,3,2,1,3,0,-2,7,6,4,1,1.5,0,1,2,0,2,"Male","Russia",1,4,0,2020-04-08 19:32:15
145,"Russian",1,0,0,0,0,0,1,2,1,1,1,1,1,1,-1,1,1,0,1,1,1,4,0,2,1,-1,-2,2,1,"yes","helpful","helpful","helpful","yes","yes","helpful","yes","helpful","helpful","yes","helpful","helpful","helpful","helpful","yes","yes","yes","yes","yes","helpful","helpful",5,1,5,4,3,1,1,2,1,1,2,1,0,2,0,2,1,1,2,1,2,2,0,2,3,1,8,9,8,0,15,1,1,2,0,5,"Male","Russia",3,3,0,2020-04-08 19:36:55
146,"Russian",1,0,0,0,0,1,0,3,1,-1,-1,-1,-1,-1,1,1,1,0,1,4,4,4,-99,1,-1,1,-3,3,-2,"helpful",,"yes",,"helpful",,,"yes",,,,"yes","helpful",,,"yes","yes","yes","yes",,"yes",,1,1,0,4,1,4,3,3,3,4,1,0,0,0,0,0,0,0,2,0,1,1,0,0,0,2,8,9,10,0,13,1,1,4,2,5,"Male","Russia",3,2,0,2020-04-08 19:44:14
147,"Russian",1,0,0,0,0,1,0,2,1,0,1,1,-1,0,0,1,-1,0,4,4,4,4,3,2,3,3,3,3,2,,,,"helpful","yes","helpful",,"both","helpful","helpful",,"helpful","helpful","helpful",,"both","helpful","helpful","both","helpful","helpful",,3,0,1,2,3,4,3,5,4,4,3,3,2,2,2,3,3,2,3,2,2,1,1,1,1,3,6,9,10,1,7,3,1,2,0,3,"Male","Russia",4,4,0,2020-04-08 19:45:53
148,"Russian",0,0,0,0,0,0,1,2,0,0,0,-1,-1,0,0,1,-1,0,4,2,2,3,0,-1,2,2,2,2,-1,"yes","yes","yes","yes","yes","yes",,"yes",,,"yes","yes","yes",,,"yes","yes","yes","yes","yes","yes",,4,4,4,4,4,3,3,3,3,4,2,0,1,3,1,1,2,1,2,1,1,1,0,1,0,1,8,9,7,1,10,0,1,5,2,5,"Male","Russia",3,3,0,2020-04-08 19:46:04
149,"Russian",1,0,0,0,0,0,1,2,1,-1,-1,-1,-1,-1,1,1,-1,0,1,1,4,4,0,-1,2,2,3,3,-2,"yes","yes","yes","yes","yes","yes",,"yes","helpful","helpful","yes","yes","helpful","helpful",,"yes","yes","yes","yes","yes","yes",,4,3,4,4,3,4,3,4,4,5,3,0,0,1,1,2,1,2,2,2,2,0,1,1,0,2,7,8,7,1,9,1,1,3,1,4,"Female","Russia",3,6,0,2020-04-08 19:51:22
150,"Russian",0,0,0,0,0,1,0,2,0,-1,0,-1,-1,-1,-1,-1,0,,2,0,1,1,1,1,-2,-1,-2,1,2,"yes","yes","yes","yes","yes","yes","yes","yes",,,"yes","yes","yes","yes",,"yes","yes","yes","yes","yes","yes","helpful",3,5,4,3,3,5,5,2,5,2,1,0,1,1,2,3,1,-1,1,2,1,0,3,2,0,-1,8,6,7,1,1,0,1,5,2,1,"Male","Ukraine",1,3,0,2020-04-08 19:52:48
151,"Russian",0,0,0,0,0,0,1,2,0,-1,-1,-1,-1,-1,1,-1,-1,1,3,4,0,2,3,3,1,3,-2,3,1,,"yes","yes",,"yes","yes",,"yes",,,"yes","yes",,,,"yes","yes","yes","yes","yes",,,4,4,5,2,3,4,3,2,4,5,2,0,2,3,1,2,2,0,1,1,1,2,0,2,0,0,5,6,7,1,13,0,1,1,0,4,"Female","Russia",3,3,0,2020-04-08 19:53:04
152,"Russian",1,0,0,0,0,0,1,2,0,-1,1,1,-1,1,1,1,1,,2,3,-99,3,4,2,-2,1,-3,3,1,"both","both","helpful","helpful","both",,,"both",,,"helpful","helpful",,,,"both","both","both","yes","yes","helpful","both",4,2,4,4,3,2,2,1,3,2,3,0,0,2,0,1,1,2,3,1,1,1,0,0,0,2,6,7,7,1,10,0,1,2,0,3,"Male","Russia",1,2,0,2020-04-08 19:53:47
153,"Russian",0,0,0,0,0,0,1,2,0,-1,-1,-1,-1,-1,1,-1,-1,0,4,0,-99,3,1,2,1,2,2,2,1,,,"both","yes",,,,,,,,,,,,"both","both","both","both","both",,,4,3,3,4,3,4,2,0,3,3,1,0,1,1,1,1,0,1,1,1,2,1,2,1,0,0,7,8,6,1,3.8,0,1,2,0,2,"Male","Russia",3,4,0,2020-04-08 19:59:31
154,"Russian",1,0,0,0,0,0,1,2,1,0,0,1,-1,0,1,1,-1,0,4,4,4,3,1,1,-3,-1,-2,1,1,"yes","yes","yes","yes","yes","yes","helpful","yes",,"helpful","yes","yes","yes",,"yes","yes","yes","yes","yes","yes","yes",,4,1,4,3,3,2,3,3,3,1,3,1,1,1,1,0,0,2,3,2,2,1,0,0,2,2,7,10,9,0,14,1,1,4,2,4,"Female","Russia",3,4,0,2020-04-08 20:03:54
155,"Russian",0,0,0,0,0,0,1,2,0,0,0,-1,-1,-1,1,1,-1,0,1,4,2,3,1,3,1,2,2,3,2,"both","both","both","both",,"both",,"both",,"helpful","both","both","both","both",,"both","both","both","both","both","both",,3,3,3,3,3,3,2,3,3,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,8,7,6,1,25,3,1,2,0,7,"Female","Netherlands",3,6,,2020-04-08 20:05:10
156,"Russian",0,0,0,0,0,0,1,2,0,-1,-1,-1,-1,-1,1,1,-1,,3,4,3,1,3,2,-3,1,-3,2,-1,"yes","helpful","yes","helpful","yes","yes",,"yes",,"helpful",,"helpful",,,"both","yes","yes","yes","yes","yes","both",,2,1,2,2,3,1,2,2,3,2,2,1,1,1,1,1,1,0,2,2,3,2,2,2,1,0,7,7,5,0,6,,1,2,,3,"Male","Russia",2,3,0,2020-04-08 20:19:47
157,"Russian",1,0,0,0,0,0,1,2,1,0,-1,0,0,0,1,1,1,0,1,3,2,3,0,-1,-3,-2,-3,-2,1,"helpful","helpful","yes","helpful","yes","helpful","helpful","yes","helpful","helpful","yes","helpful","helpful","helpful","yes","yes","yes","yes","yes","yes","helpful","helpful",1,1,3,0,2,3,2,3,2,3,3,1,3,1,1,3,1,1,3,3,2,0,1,3,0,2,6,7,7,0,9,0,1,3,1,4,"Female","Russia",2,3,0,2020-04-08 20:20:37
158,"Russian",0,0,0,0,0,1,0,2,1,-1,-1,1,0,1,1,1,1,0,3,3,3,4,3,3,-2,3,-3,3,2,"yes","helpful","yes","helpful","helpful","yes",,"helpful","helpful","yes",,"helpful","helpful","helpful",,"yes","yes","yes","yes","yes","yes",,5,3,4,3,4,1,2,4,3,2,2,0,1,1,1,1,2,1,3,1,2,2,1,1,0,1,7,6,7,1,3,0,1,2,0,2,"Male","Russia",3,5,0,2020-04-08 20:24:49
159,"Russian",0,0,0,0,0,0,1,2,1,-1,-1,-1,-1,0,1,1,0,0,1,4,3,4,2,3,1,3,3,3,1,"yes","yes","yes",,"yes","yes","yes","helpful","helpful",,,,"helpful",,"yes","yes","yes","yes","yes","yes","yes",,2,2,2,3,3,4,2,4,4,4,3,0,2,2,1,2,1,1,2,1,1,1,1,1,2,2,7,7,8,1,12,1,1,2,0,4,"Male","Russia",0,3,0,2020-04-08 20:25:56
160,"Russian",0,0,0,0,0,0,1,2,1,-1,-1,1,-1,0,1,1,-1,0,2,4,2,3,2,3,2,2,1,2,1,,"yes","helpful","helpful",,"yes","helpful",,,,,"helpful",,,,"yes","yes","yes","yes","yes","helpful",,3,1,4,3,3,2,2,3,2,3,2,0,2,2,1,2,1,1,1,4,3,2,2,2,2,0,7,9,6,0,10,0,1,1,0,4,"Female","Russia",2,4,0,2020-04-08 20:26:52
161,"Russian",0,0,0,0,0,0,1,2,0,-1,-1,-1,-1,0,-1,1,-1,0,0,4,2,3,0,3,3,3,3,3,2,"yes","yes","yes","helpful","yes","helpful","yes","yes","helpful","helpful","helpful","helpful","yes","helpful","helpful","yes","yes","yes","yes","yes","yes","helpful",4,3,3,3,3,4,4,2,3,4,2,0,1,3,0,3,1,2,3,1,1,1,1,1,1,2,6,7,9,1,8,1,1,1,0,3,"Male","Russia",0,3,0,2020-04-08 20:29:37
162,"Russian",1,0,0,0,0,0,1,2,1,-1,0,0,-1,1,1,1,0,2,3,4,4,4,2,2,1,3,1,3,2,"yes",,"yes",,"helpful","yes",,"helpful","yes",,,"yes",,,,"yes","yes","yes","yes","yes","yes",,2,4,3,2,2,1,4,4,3,4,2,0,0,3,2,3,2,0,2,3,2,1,2,2,1,0,7,6,8,1,5,0,1,1,0,3,"Female","Russia",3,4,0,2020-04-08 20:36:12
163,"Russian",1,0,0,0,0,0,1,2,0,-1,-1,-1,-1,-1,1,1,0,0,4,4,3,3,4,2,3,3,1,3,2,"yes","yes","yes","yes","yes","yes","helpful","yes","helpful","helpful","yes","helpful","yes","helpful","helpful","yes","helpful","helpful","yes","helpful","helpful","helpful",3,3,4,3,3,3,3,4,3,3,3,0,1,1,2,1,1,1,3,2,1,2,2,1,0,2,7,6,9,1,1,0,1,4,0,2,"Male","Russia",3,2,0,2020-04-08 20:36:44
164,"Russian",0,0,0,0,0,0,1,3,1,-1,-1,0,-1,-1,1,1,1,0,2,4,4,4,0,-2,2,2,2,2,-2,"helpful","both","both","helpful","both","both",,"both","helpful","helpful","helpful","helpful",,,,"both","both","both","both","both","both","helpful",4,3,3,4,4,3,2,1,3,2,2,0,1,4,0,0,0,2,1,2,2,1,0,1,0,1,6,8,6,1,4,0,1,3,0,2,"Male","Russia",1,4,0,2020-04-08 20:38:25
165,"Russian",0,0,0,0,0,0,1,3,-1,-1,-1,-1,-1,-1,1,-1,-1,0,4,-99,4,4,4,3,3,3,2,3,3,,,,,"yes",,,"yes",,,,,,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,,,,,,,,0,,,,,,,,0,5,5,5,1,15,5,0,3,0,6,"Male","Russia",2,3,,2020-04-08 20:39:43
166,"Russian",1,0,0,0,0,0,1,1,-1,-1,-1,0,-1,-1,1,1,-1,0,1,3,4,4,2,3,1,2,-1,2,3,"helpful","yes","yes","helpful","yes","yes","helpful","yes","helpful","helpful","yes","both","helpful","helpful","helpful","yes","yes","yes","yes","yes","yes","helpful",3,3,3,3,3,4,4,4,4,4,3,0,1,2,1,1,1,3,4,1,1,1,1,0,0,3,5,9,10,1,4,0,1,2,0,3,"Male","Germany",2,3,0,2020-04-08 20:43:15
167,"Russian",0,0,0,0,0,0,1,1,1,-1,-1,1,-1,0,1,1,1,1,0,4,2,3,0,3,-2,-1,-2,3,-2,"helpful","helpful",,"helpful","helpful","yes",,"yes",,"helpful","yes","yes","helpful","helpful",,"yes","yes","yes","yes","yes",,,4,4,4,4,5,2,4,3,2,3,2,0,2,2,0,1,2,0,,3,,,,,,-2,7,7,4,1,5,2,1,1,0,3,"Female","Russia",2,4,0,2020-04-08 20:44:40
168,"Russian",1,0,0,0,0,0,1,2,0,-1,-1,-1,-1,-1,0,1,0,0,1,0,4,4,2,3,1,2,1,3,1,"helpful",,"yes",,"helpful","yes",,"helpful",,,,,,"helpful","yes",,"helpful","helpful","yes","yes","helpful",,3,4,3,3,3,3,3,3,3,3,2,0,0,1,0,0,2,-1,2,1,1,1,0,2,0,-1,6,5,5,1,0.5,0.0438,1,2,0,2,"Male","Russia",1,2,0,2020-04-08 20:46:12
169,"Russian",0,0,0,0,0,0,1,2,-1,-1,-1,-1,-1,-1,1,1,-1,0,4,4,4,4,0,-1,2,2,2,3,-1,,,"yes",,"yes",,,"yes",,,,"yes",,,,"yes","yes","yes","yes","yes","helpful","yes",4,2,5,4,3,4,3,5,3,2,1,0,1,0,1,2,1,0,1,2,1,2,1,1,0,1,4,3,3,1,12,1,1,3,1,5,"Male","Russia",2,6,0,2020-04-08 20:49:56
170,"Russian",1,0,0,0,0,0,1,2,1,1,0,0,-1,1,0,1,-1,1,1,4,1,3,3,3,-2,1,-2,3,-1,,,"helpful",,,"both",,"both",,,"helpful","both",,,,"both","both","both","both","both","both",,3,2,3,3,3,1,2,1,2,3,1,0,1,2,0,1,2,0,1,2,3,2,0,3,1,-1,7,7,4,1,5,0,1,1,0,3,"Male","Russia",2,4,0,2020-04-08 20:58:36
171,"Russian",0,0,0,0,0,0,1,2,1,-1,-1,-1,-1,-1,0,1,-1,,0,4,0,3,0,-2,-3,-3,-2,2,-2,"yes","yes","yes","yes","yes","helpful","yes","yes","helpful","yes","helpful","yes","helpful","helpful","helpful","yes","yes","yes",,"helpful","yes","yes",4,4,4,,4,1,2,2,4,3,1,0,1,1,1,1,1,2,1,1,2,1,1,2,3,1,6,6,5,0,10,1,1,3,1,5,"Female","Russia",3,5,0,2020-04-08 20:58:49
172,"Russian",0,0,0,0,0,0,1,2,1,-1,-1,-1,-1,0,-1,1,1,0,0,3,-99,2,0,-1,-2,1,-3,1,-1,"helpful","helpful","yes","helpful","yes","yes","helpful","yes","helpful","helpful","yes","helpful","yes","helpful","yes","yes","yes","yes","yes","yes","yes","helpful",1,1,1,3,2,3,1,3,1,1,0,0,3,1,0,3,0,0,0,2,1,1,2,3,0,0,6,5,3,1,3,0,1,1,0,3,"Female","Russia",2,3,0,2020-04-08 21:00:43
