"Timestamp","ID","Language","AtLeastOneOpenResponse","COVIDStatus5","COVIDStatus4","COVIDStatus3","COVIDStatus2","COVIDStatus1","COVIDStatus0","Isolation","DP2","DP1","DP5","DP4","DP3","Erg2","Erg6","Erg4","Erg5","Erg3","Erg1","WHO5B3","WHO5B4","WHO5B5","WHO5B2","WHO5B1","WHO5S2","WHO5S3","WHO5S5","WHO5S1","WHO5S4","HPQB1","HPQB7","HPQB3","HPQB6","HPQB5","HPQB4","HPQB2","HPQB8","HPQS1","HPQS4","HPQS6","HPQS3","HPQS5","HPQS2","HPQS7","HPQS8","PerformanceOthers","PerB1item","PerS1item","RolesIncludeDeveloper","YearsOfExperience","YearsOfWorkFromHomeExperience","Fulltime","Age","Gender","Country","Education","OrganizationSize","Disabilities","OS1_y","OS1_h","OS2_y","OS2_h","OS3_y","OS3_h","OS4_y","OS4_h","OS5_y","OS5_h","OS6_y","OS6_h","OS7_y","OS7_h","OS8_y","OS8_h","OS9_y","OS9_h","OS10_y","OS10_h","OS11_y","OS11_h","OS12_y","OS12_h","OS13_y","OS13_h","OS14_y","OS14_h","OS15_y","OS15_h","OS16_y","OS16_h","OS17_y","OS17_h","OS18_y","OS18_h","OS19_y","OS19_h","OS20_y","OS20_h","OS21_y","OS21_h","OS22_y","OS22_h","COVIDStatus","AdultCohabitants","ChildCohabitants","FearResilience"
"2020-04-08 18:18:10 UTC",23,"French",1,0,0,0,0,0,1,3,3,4,5,5,3,6,4,6,5,6,3,5,5,5,4,5,3,5,5,5,3,3,3,2,2,2,2,3,4,3,2,3,3,2,3,3,4,6,6,6,1,0,0,1,2,"Female","Belgium",4,1,1,1,1,NA,NA,1,1,0,1,1,1,0,1,0,1,0,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,NA,NA,NA,NA,0,1,0,1,NA,NA,1,1,0,-1.7
"2020-04-08 18:23:34 UTC",24,"French",1,0,0,0,0,0,1,3,NA,3,5,5,5,6,6,6,6,6,3,5,6,6,5,6,6,3,1,2,3,5,1,4,3,2,2,1,4,3,3,3,3,3,3,3,5,5,5,3,1,5,0,1,2,"Male","Belgium",4,1,1,NA,NA,NA,NA,0,1,0,1,1,1,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,1,0,1,1,1,1,2,0,-4.1
"2020-04-08 18:24:31 UTC",25,"French",0,0,0,1,0,0,0,3,4,3,5,5,1,5,6,5,6,6,3,5,4,5,5,5,6,5,5,5,6,3,1,2,3,2,2,2,4,3,1,1,2,2,2,1,5,8,7,8,1,2,2,1,3,"Male","Belgium",4,3,1,NA,NA,0,1,NA,NA,1,1,1,1,1,1,1,1,NA,NA,1,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,0,4,1,1,-2.5
"2020-04-08 18:47:06 UTC",26,"French",0,0,0,0,0,0,1,3,NA,4,4,4,NA,5,5,5,5,5,5,4,3,5,3,4,5,5,3,5,5,4,2,3,2,2,2,2,6,2,2,2,2,2,2,2,6,6,8,8,0,10,5,1,5,"Male","Belgium",4,1,1,0,1,NA,NA,1,0,NA,NA,0,1,NA,NA,1,0,NA,NA,1,0,NA,NA,1,0,1,0,1,0,NA,NA,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,NA
"2020-04-08 18:47:50 UTC",27,"French",0,0,0,0,0,0,1,3,5,5,5,5,3,6,5,6,4,5,4,5,5,5,5,5,5,4,4,4,5,3,2,2,2,2,2,2,6,4,3,2,2,3,2,2,6,9,9,8,0,5,3,1,3,"Female","Belgium",4,3,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,1,0,-2.7
"2020-04-08 18:54:21 UTC",28,"French",1,0,0,0,0,0,1,3,1,5,5,5,4,3,6,6,6,6,3,5,5,6,5,6,5,4,6,5,4,3,2,1,3,1,3,2,4,1,1,3,3,1,1,1,4,9,9,7,1,12,12,0,5,"Female","Belgium",3,4,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,3,-1.8
"2020-04-08 19:00:12 UTC",29,"French",1,0,0,1,0,0,0,3,3,5,5,5,3,4,4,6,5,6,5,4,4,5,5,5,4,5,4,4,5,4,1,2,2,1,2,2,6,3,2,3,3,2,2,1,5,7,9,8,1,3,0,1,3,"Male","Belgium",4,4,1,1,1,NA,NA,1,1,0,1,1,0,1,1,1,1,1,1,1,1,NA,NA,1,1,1,1,1,1,NA,NA,0,1,NA,NA,0,1,1,1,1,1,1,1,NA,NA,1,1,4,2,0,-1.2
"2020-04-08 19:03:00 UTC",30,"French",1,0,0,1,0,0,0,3,1,5,4,4,1,6,1,5,2,2,4,3,4,5,4,5,5,2,2,5,4,1,1,3,2,3,3,1,3,1,3,2,3,2,1,3,4,6,7,6,0,NA,0,1,3,"Male","France",5,3,1,0,1,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,1,NA,NA,1,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,4,0,0,0.3
"2020-04-08 19:14:08 UTC",31,"French",1,0,0,1,0,1,0,3,5,5,5,5,4,6,5,6,5,5,6,4,3,6,5,5,4,4,2,4,5,4,1,1,2,3,3,2,6,4,2,3,2,2,2,3,6,4,8,8,0,9,9,1,4,"Male","Belgium",5,2,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,NA,NA,NA,NA,0,1,NA,NA,0,1,1,0,1,0,1,0,1,0,1,0,4,1,0,-1.8
"2020-04-08 19:37:28 UTC",32,"French",0,0,0,0,0,0,1,3,1,5,3,4,3,6,4,6,6,6,3,3,1,4,2,3,4,4,4,4,4,2,2,5,5,5,5,5,2,3,3,2,3,2,3,2,4,9,5,7,1,5,0,0,3,"Male","Belgium",3,3,3,1,0,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,NA,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,0,1,NA,NA,0,1,NA,NA,1,0,0,-2.6
"2020-04-08 19:45:01 UTC",33,"French",1,0,0,0,1,0,0,4,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,3,3,6,6,3,1,3,4,3,2,3,4,4,1,3,4,4,1,4,4,4,5,4,4,1,10,0,0,4,"Female","Belgium",4,4,1,1,0,NA,NA,1,0,NA,NA,0,1,1,0,NA,NA,NA,NA,1,0,NA,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,1,0,NA,NA,1,0,3,1,2,-2.2
"2020-04-08 20:38:36 UTC",34,"French",1,0,0,0,0,0,1,3,2,4,4,5,2,4,5,5,5,4,5,5,5,5,5,5,3,5,5,3,5,3,1,2,2,2,1,2,6,4,1,2,1,2,2,2,7,4,8,9,1,5,1,1,4,"Male","Belgium",4,3,1,1,1,0,1,NA,NA,0,1,1,1,1,1,0,1,NA,NA,1,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,1,1,1,0,-3.4
"2020-04-08 20:38:49 UTC",35,"French",1,0,0,0,1,0,0,3,4,5,5,4,3,3,3,6,5,5,2,4,4,5,3,4,3,4,4,3,5,3,1,2,2,2,2,2,5,2,4,4,3,4,3,2,4,8,8,6,0,2,2,1,3,"Female","Belgium",4,4,1,1,0,1,0,1,1,NA,NA,1,0,1,0,1,0,0,1,1,0,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,1,1,1,0,NA,NA,1,0,1,0,3,3,0,-2.4
"2020-04-08 20:44:42 UTC",36,"French",1,0,0,0,0,1,0,3,1,4,1,5,1,5,5,4,5,4,5,5,5,5,5,5,5,4,4,5,4,2,2,2,2,2,2,2,4,2,2,3,3,2,3,2,3,7,8,6,1,2,0,1,3,"Male","France",4,4,1,1,0,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,NA,NA,1,0,NA,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,-3.1
"2020-04-08 21:14:08 UTC",37,"French",1,0,0,1,0,0,0,3,3,4,5,5,3,3,4,6,6,4,4,4,4,5,4,4,5,5,6,5,6,3,1,1,2,2,1,2,5,3,2,2,2,2,2,2,5,7,7,8,1,2,0,1,3,"Male","Belgium",4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,4,1,0,-1.4
"2020-04-08 21:16:05 UTC",38,"French",1,0,0,0,1,0,0,3,3,5,5,5,2,6,5,6,4,6,6,4,4,5,5,4,5,5,5,5,5,4,2,2,3,2,2,2,6,4,1,2,1,2,2,2,6,7,8,8,1,10,4,1,4,"Male","Belgium",4,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,1,1,3,1,0,-3.1
"2020-04-08 21:41:09 UTC",39,"French",1,0,0,0,0,0,1,3,3,5,4,5,2,5,3,6,6,6,5,5,5,5,6,5,6,5,3,4,6,4,2,1,2,1,1,2,5,3,2,3,1,2,3,2,4,7,8,6,1,2,1,1,3,"Male","Belgium",4,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,NA,NA,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,-1
"2020-04-08 21:49:37 UTC",40,"French",0,0,0,0,0,0,1,3,5,4,4,4,5,3,5,6,5,5,3,4,5,4,4,4,3,3,5,3,4,4,1,3,3,2,1,3,5,3,1,4,3,3,3,1,4,6,8,6,1,1,1,1,3,"Male","Belgium",4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,NA,NA,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,0,-2.3
"2020-04-09 10:06:26 UTC",41,"French",0,0,0,0,0,0,1,3,4,5,4,5,3,4,4,6,5,4,3,4,4,5,6,5,6,5,5,5,5,4,1,1,2,2,3,1,5,4,2,2,1,1,1,1,6,7,8,8,1,8,3,1,4,"Male","Belgium",4,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,1,2,-2
"2020-04-09 10:47:09 UTC",42,"French",1,0,0,0,1,0,0,3,5,2,1,5,3,3,2,5,4,3,1,3,2,5,4,4,1,2,4,2,2,3,1,2,3,3,4,3,6,2,4,5,2,5,3,2,4,5,10,7,1,5,3,1,3,"Male","Belgium",4,6,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,NA,NA,1,0,1,0,NA,NA,0,1,0,1,NA,NA,0,1,1,0,NA,NA,1,0,0,1,1,0,3,1,1,-0.8
"2020-04-09 05:58:08 UTC",43,"French",1,0,0,0,0,0,1,2,5,5,3,5,4,6,6,6,6,6,6,3,2,5,4,4,6,5,4,4,6,3,2,3,3,3,2,2,5,2,3,4,3,1,3,1,4,6,7,5,1,3,0,1,3,"Male","Belgium",4,4,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,1,0,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,NA,NA,NA,NA,1,1,0,0.8
"2020-04-09 06:33:58 UTC",44,"French",1,0,0,0,0,0,1,3,NA,4,5,5,4,3,3,6,4,6,1,5,5,5,5,5,3,3,4,4,3,2,1,2,3,2,3,4,4,3,2,4,2,3,3,1,4,8,8,7,0,16,4,1,5,"Male","Belgium",4,4,1,1,0,NA,NA,1,0,NA,NA,1,0,1,0,NA,NA,1,0,1,0,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,1,1,1,-2.7
"2020-04-09 06:36:20 UTC",45,"French",1,0,0,0,1,0,0,3,5,2,5,4,1,3,3,5,6,3,1,4,2,4,4,4,3,3,3,4,3,2,1,3,3,3,1,2,4,3,1,4,3,2,3,1,3,5,5,3,1,2,2,1,3,"Male","Belgium",4,4,1,NA,NA,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,NA,NA,NA,NA,1,0,0,1,0,1,1,1,0,1,NA,NA,NA,NA,1,1,3,1,0,-2
"2020-04-09 07:25:39 UTC",46,"French",0,0,0,0,0,0,1,3,2,4,4,4,3,4,4,4,4,5,3,4,4,4,4,5,5,4,5,4,5,3,1,2,3,2,2,2,4,3,2,3,3,2,2,2,4,7,8,7,1,4,1,1,3,"Male","Belgium",4,4,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,NA,NA,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,-2.4
"2020-04-09 07:38:41 UTC",47,"French",0,0,0,0,0,1,0,3,1,3,5,4,2,5,2,6,4,6,1,6,5,6,6,6,5,4,1,5,4,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,1,2,0,1,3,"Male","Belgium",4,4,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,NA,NA,1,0,1,0,0,1,NA,NA,NA,NA,1,0,0,1,1,0,1,0,1,0,0,1,1,0,2,NA,0,-0.3
"2020-04-09 07:43:11 UTC",48,"French",1,0,0,0,0,1,0,4,2,1,4,5,2,3,3,4,4,4,3,4,3,5,3,4,5,5,4,5,5,4,2,2,3,2,3,3,6,4,2,3,3,2,3,2,6,7,8,8,0,10,5,1,5,"Female","Belgium",4,4,1,NA,NA,NA,NA,NA,NA,0,1,1,0,1,0,1,0,1,0,1,0,NA,NA,1,0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,NA,NA,1,0,2,1,2,-0.5
"2020-04-09 07:56:51 UTC",49,"French",1,0,0,0,0,0,1,3,1,2,4,4,1,6,5,6,6,6,5,5,3,5,5,5,5,5,5,5,3,3,2,2,2,2,1,2,5,2,1,2,2,2,2,2,4,7,7,7,1,2,0,1,2,"Male","Belgium",1,4,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,-1.6
"2020-04-09 08:26:07 UTC",50,"French",0,0,0,0,0,0,1,3,4,4,3,4,1,5,1,5,2,5,1,5,4,4,4,4,5,5,5,5,6,3,3,2,3,2,2,2,6,3,3,4,3,3,3,3,4,8,10,5,1,7,0,1,3,"Male","Belgium",4,3,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,NA,NA,1,0,1,0,1,0,NA,NA,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,0,-1.1
"2020-04-09 08:37:36 UTC",51,"French",1,0,0,0,0,0,1,3,2,4,4,5,3,6,6,6,6,6,3,4,4,5,5,5,4,4,5,4,4,2,1,2,2,2,3,2,5,3,3,3,3,4,3,2,3,7,8,6,1,3,0.1,0,3,"Male","Belgium",4,3,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,NA,NA,1,1,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,0,1,NA,NA,1,2,0,-3.1
"2020-04-09 09:24:59 UTC",52,"French",1,0,0,0,0,1,0,3,1,3,2,5,1,6,5,5,6,6,4,4,3,5,5,5,5,2,2,4,3,3,1,2,3,2,2,2,5,2,2,3,3,4,2,1,4,7,7,6,1,7,0,1,4,"Male","Luxembourg",4,4,1,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,1,0,NA,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,1,NA,NA,0,1,NA,NA,2,0,0,-3.6
"2020-04-09 09:36:39 UTC",53,"French",0,0,0,0,0,0,1,3,1,4,2,5,1,5,2,2,2,4,4,1,1,2,1,2,4,4,5,4,4,3,4,3,3,4,4,2,4,3,3,3,1,3,3,2,3,5,5,5,1,2,0,1,4,"Male","France",4,6,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,NA
"2020-04-09 09:53:17 UTC",54,"French",1,0,0,0,0,0,1,4,3,5,5,5,4,6,4,6,3,5,5,4,3,4,3,3,4,3,4,4,4,4,1,1,4,1,2,1,7,4,1,2,1,1,2,1,7,5,9,9,1,10,1,1,4,"Male","France",4,2,1,1,0,0,1,NA,NA,0,1,NA,NA,1,0,1,0,NA,NA,1,0,NA,NA,1,0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,1,0,1,0,1,NA,NA,-2.6
"2020-04-08 22:23:43 UTC",55,"French",0,0,0,0,0,0,1,3,4,3,4,4,1,5,5,5,5,5,4,5,4,5,4,4,6,6,6,6,6,3,2,2,2,2,2,2,4,3,2,2,2,2,2,2,4,7,8,8,1,10,9,1,4,"Male","Belgium",4,2,1,1,0,NA,NA,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,NA,NA,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,-2.3
"2020-04-08 22:27:50 UTC",56,"French",1,0,0,1,0,0,0,3,3,5,5,5,4,4,4,4,2,5,3,5,4,5,4,5,4,5,3,5,5,4,2,3,4,2,3,2,6,4,2,2,2,3,2,3,6,7,8,8,1,3,1,1,3,"Male","Belgium",4,2,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,4,1,0,-0.6
"2020-04-08 22:51:00 UTC",57,"French",0,0,0,0,0,0,1,3,4,4,3,4,1,5,1,5,2,5,1,5,4,4,4,4,5,5,5,5,6,3,3,2,3,2,2,2,6,3,3,4,3,3,3,3,4,8,10,5,1,7,0,1,3,"Male","Belgium",4,3,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,NA,NA,1,0,1,0,1,0,NA,NA,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,0,-1.1
"2020-04-09 11:16:22 UTC",58,"French",1,0,0,0,1,1,0,3,1,NA,NA,4,NA,6,6,6,6,6,6,2,1,3,3,3,6,6,6,6,6,3,2,5,4,4,2,4,4,5,1,2,1,2,2,2,6,7,9,9,1,2,0,1,3,"Male","Belgium",3,4,NA,1,0,0,1,0,1,0,1,NA,NA,1,0,0,1,0,1,1,0,NA,NA,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,4,0,2.1
"2020-04-09 11:17:26 UTC",59,"French",1,0,0,0,0,0,1,3,4,5,5,5,4,6,6,6,6,6,6,5,4,4,5,5,5,6,5,5,5,4,3,3,3,2,3,3,4,3,2,2,2,2,2,2,4,8,7,8,0,11,2,1,5,"Male","Belgium",4,4,1,NA,NA,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,NA,NA,1,0,1,0,1,0,NA,NA,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,1,0,-1.9
"2020-04-09 11:41:28 UTC",60,"French",1,0,0,0,0,1,0,3,3,5,5,5,4,4,4,5,4,5,4,5,5,5,5,5,4,4,4,5,4,2,2,2,2,2,2,2,7,2,2,2,2,2,2,2,6,7,9,8,0,25,15,1,7,"Male","Belgium",5,2,1,NA,NA,1,0,NA,NA,1,0,1,0,1,0,1,0,NA,NA,1,0,NA,NA,1,0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,1,0,NA,NA,NA,NA,2,4,0,-1.1
"2020-04-09 12:00:05 UTC",61,"French",0,0,0,0,0,0,1,3,4,4,5,5,2,5,3,6,4,4,4,5,5,5,4,4,2,3,4,2,3,3,3,2,3,3,2,NA,4,3,3,3,3,3,3,3,4,6,7,6,0,14,14,1,5,"Male","Belgium",5,2,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,2,2.4
"2020-04-09 12:06:42 UTC",62,"French",1,0,0,0,0,0,1,3,2,4,4,5,2,6,4,5,5,6,5,4,5,5,4,4,5,5,5,5,5,5,3,3,3,3,2,1,7,5,2,1,2,2,1,2,7,7,9,10,1,20,0,1,6,"Male","Belgium",4,2,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,NA,NA,NA,NA,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,3,0,-2.4
"2020-04-09 12:06:53 UTC",63,"French",1,0,0,0,0,0,1,3,5,3,5,5,4,6,6,6,6,6,6,4,2,3,3,4,5,4,3,5,6,3,1,1,3,1,2,2,4,4,1,2,2,1,2,2,5,6,9,9,0,25,20,1,7,"Male","France",4,2,1,1,0,NA,NA,1,0,1,0,1,0,1,0,1,0,1,0,1,0,NA,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,1,0,0,1,1,0,1,2,0,-2.2
"2020-04-09 12:10:04 UTC",64,"French",0,0,0,1,0,0,0,3,4,4,3,5,1,4,4,6,3,6,4,5,5,5,5,6,5,5,5,5,5,2,4,2,2,1,2,2,4,2,2,2,2,2,2,4,4,9,9,6,0,10,20,1,8,"Male","Belgium",5,2,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,4,2,0,-0.7
"2020-04-09 12:14:41 UTC",65,"French",0,0,0,0,0,0,1,3,5,4,5,5,4,4,4,4,3,5,3,4,4,4,4,4,4,4,4,4,4,4,3,2,2,2,2,2,6,4,2,2,2,2,2,3,6,6,5,9,1,15,0,1,5,"Male","Belgium",4,2,1,0,1,0,1,NA,NA,1,0,NA,NA,NA,NA,1,0,0,1,0,1,NA,NA,NA,NA,1,0,NA,NA,0,1,0,1,NA,NA,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1.5
"2020-04-09 12:46:49 UTC",66,"French",0,0,0,0,0,0,1,3,3,4,5,4,1,6,5,4,3,5,4,4,3,5,5,5,4,5,4,4,5,4,3,3,3,1,3,2,6,3,2,3,2,1,2,2,6,7,7,7,1,6,0,1,3,"Male","Belgium",3,3,1,1,1,0,1,NA,NA,1,1,1,1,1,1,1,1,0,1,1,1,NA,NA,NA,NA,1,1,1,1,NA,NA,0,1,NA,NA,0,1,1,1,1,1,1,1,NA,NA,1,1,1,1,0,-2
"2020-04-09 12:47:01 UTC",67,"French",0,0,0,0,0,0,1,3,1,4,5,5,3,3,5,5,6,5,3,4,3,5,5,5,4,4,3,4,5,3,1,4,4,3,3,2,5,4,2,3,3,2,2,1,6,6,7,8,0,6,2,1,4,"NB","Belgium",4,4,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,-2.5
"2020-04-09 14:07:28 UTC",68,"French",0,0,0,0,0,0,1,3,4,5,3,5,4,5,3,5,2,4,2,3,2,5,4,4,5,5,5,5,5,3,1,2,3,3,2,2,4,3,3,3,3,2,2,1,4,8,8,7,0,2,2,1,3,"Female","Belgium",4,2,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,NA,NA,1,0,NA,NA,1,0,1,0,1,0,NA,NA,NA,NA,NA,NA,0,1,1,0,1,0,NA,NA,NA,NA,1,0,1,2,0,-2.6
"2020-04-09 14:47:02 UTC",69,"French",1,0,0,0,0,0,1,4,4,3,2,5,4,3,3,5,3,6,2,2,2,2,2,1,2,1,1,2,1,4,1,1,1,1,1,2,5,3,2,3,2,1,3,1,5,4,6,4,1,10,3,1,4,"Male","Belgium",5,2,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,NA,NA,1,0,1,1,1,0,NA,NA,0,1,NA,NA,NA,NA,1,1,NA,NA,0,1,NA,NA,0,1,1,1,2,-2.8
"2020-04-09 16:18:49 UTC",70,"French",0,0,0,0,0,0,1,3,5,5,4,5,3,6,6,6,6,6,4,5,4,5,3,4,4,3,2,4,5,4,3,3,3,2,2,2,6,4,2,2,2,2,2,3,6,6,8,9,1,11,0,1,4,"Male","Germany",5,5,1,1,0,NA,NA,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-2.3
"2020-04-09 17:51:16 UTC",71,"French",1,0,0,0,0,0,1,3,1,3,4,3,NA,5,6,6,3,5,3,5,3,4,6,5,6,5,5,5,3,2,1,3,3,2,3,3,4,2,2,3,3,2,4,1,4,7,6,5,0,1,1,1,2,"Male","Belgium",4,2,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,NA,NA,NA,NA,NA,NA,0,1,0,1,1,0,NA,NA,1,0,NA,NA,1,0,1,2,0,-4.1
"2020-04-09 18:35:36 UTC",72,"French",0,0,0,0,0,0,1,3,1,2,5,5,1,6,NA,6,6,6,5,5,5,5,5,5,5,5,5,5,5,2,2,2,2,2,2,3,4,3,2,3,2,2,2,2,4,8,8,8,0,20,0,1,7,"Male","France",4,4,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,2,1,-3
"2020-04-10 10:21:17 UTC",73,"French",1,0,0,0,0,0,1,3,2,4,5,5,1,5,3,3,2,4,5,5,3,6,4,4,5,5,6,6,6,3,1,3,2,1,2,1,6,4,2,1,3,1,2,1,6,7,8,8,1,3,0,1,3,"Male","Switzerland",4,2,1,1,1,1,1,1,1,NA,NA,0,1,1,0,1,1,1,0,1,1,NA,NA,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,1,7,0,-3.1
"2020-04-10 04:58:04 UTC",74,"French",0,0,0,0,0,0,1,3,4,4,3,4,1,5,1,5,2,5,1,5,4,4,4,4,5,5,5,5,6,3,3,2,3,2,2,2,6,3,3,4,3,3,3,3,4,8,10,5,1,7,0,1,3,"Male","Belgium",4,3,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,NA,NA,1,0,1,0,1,0,NA,NA,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,0,-1.1
